Election_Type,State_Name,Assembly_No,Constituency_No,Candidate,Gender,Party,Votes,Winner,Constituency_Name,Idx,Party_Type,Party_Expanded,NumberOfSeats,ElectorsTotal,ElectorsWhoVoted,VotesValid,PollingDate,Year,Runner up.PARTY,Runner up.CANDIDATE,Runner up.VOTES,Winner 1.PARTY,Winner 1.CANDIDATE,Winner 1.VOTES,Winner 2.PARTY,Winner 2.CANDIDATE,Winner 2.VOTES,Winner 3.PARTY,Winner 3.CANDIDATE,Winner 3.VOTES
AE,Mysore,2,70,BASWARAJESHWARI,F,INC,9023.0,True,MANVI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,54337,19169,19169,25/02/57,1957,IND,ABDUL BASIT,4964.0,INC,BASWARAJESHWARI,9023.0,,,,,,
AE,Mysore,2,70,ABDUL BASIT,M,IND,4964.0,False,MANVI ,2,INDEPENDENTS,INDEPENDENT,1,54337,19169,19169,25/02/57,1957,IND,ABDUL BASIT,4964.0,INC,BASWARAJESHWARI,9023.0,,,,,,
AE,Mysore,2,70,NARAYAN NAIR,M,IND,2839.0,False,MANVI ,3,INDEPENDENTS,INDEPENDENT,1,54337,19169,19169,25/02/57,1957,IND,ABDUL BASIT,4964.0,INC,BASWARAJESHWARI,9023.0,,,,,,
AE,Mysore,2,70,HANUMAPPA,M,IND,2343.0,False,MANVI ,4,INDEPENDENTS,INDEPENDENT,1,54337,19169,19169,25/02/57,1957,IND,ABDUL BASIT,4964.0,INC,BASWARAJESHWARI,9023.0,,,,,,
AE,Mysore,2,71,BASANGOUDA,M,INC,12672.0,True,LINGSUGUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,43593,19325,19325,25/02/57,1957,IND,SHIVSHANKAR RAO VENKAT RAO,5151.0,INC,BASANGOUDA,12672.0,,,,,,
AE,Mysore,2,71,SHIVSHANKAR RAO VENKAT RAO,M,IND,5151.0,False,LINGSUGUR ,2,INDEPENDENTS,INDEPENDENT,1,43593,19325,19325,25/02/57,1957,IND,SHIVSHANKAR RAO VENKAT RAO,5151.0,INC,BASANGOUDA,12672.0,,,,,,
AE,Mysore,2,71,BASSANNA,M,IND,1502.0,False,LINGSUGUR ,3,INDEPENDENTS,INDEPENDENT,1,43593,19325,19325,25/02/57,1957,IND,SHIVSHANKAR RAO VENKAT RAO,5151.0,INC,BASANGOUDA,12672.0,,,,,,
AE,Mysore,2,72,BASWANTRAO BASSANGOUDA,M,INC,11752.0,True,SINDHANUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,55399,24433,24433,25/02/57,1957,IND,AMAREGOUDA,8129.0,INC,BASWANTRAO BASSANGOUDA,11752.0,,,,,,
AE,Mysore,2,72,AMAREGOUDA,M,IND,8129.0,False,SINDHANUR ,2,INDEPENDENTS,INDEPENDENT,1,55399,24433,24433,25/02/57,1957,IND,AMAREGOUDA,8129.0,INC,BASWANTRAO BASSANGOUDA,11752.0,,,,,,
AE,Mysore,2,72,BASSAPPA,M,IND,3503.0,False,SINDHANUR ,3,INDEPENDENTS,INDEPENDENT,1,55399,24433,24433,25/02/57,1957,IND,AMAREGOUDA,8129.0,INC,BASWANTRAO BASSANGOUDA,11752.0,,,,,,
AE,Mysore,2,72,SHADAKSHARSWAMI,M,IND,1049.0,False,SINDHANUR ,4,INDEPENDENTS,INDEPENDENT,1,55399,24433,24433,25/02/57,1957,IND,AMAREGOUDA,8129.0,INC,BASWANTRAO BASSANGOUDA,11752.0,,,,,,
AE,Mysore,2,73,PUNDLIKAPPA ESWARAPPA,M,INC,18226.0,True,KUSHTAGI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,54753,26066,26066,25/02/57,1957,IND,BASATAPPA KARBASAPPA,7840.0,INC,PUNDLIKAPPA ESWARAPPA,18226.0,,,,,,
AE,Mysore,2,73,BASATAPPA KARBASAPPA,M,IND,7840.0,False,KUSHTAGI ,2,INDEPENDENTS,INDEPENDENT,1,54753,26066,26066,25/02/57,1957,IND,BASATAPPA KARBASAPPA,7840.0,INC,PUNDLIKAPPA ESWARAPPA,18226.0,,,,,,
AE,Mysore,2,74,ALWANDI SHANKARGOUDA,M,INC,20548.0,True,YELBURGA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,56328,35048,35048,25/02/57,1957,IND,SIRUR VEERABHADRAPPA,14500.0,INC,ALWANDI SHANKARGOUDA,20548.0,,,,,,
AE,Mysore,2,74,SIRUR VEERABHADRAPPA,M,IND,14500.0,False,YELBURGA ,2,INDEPENDENTS,INDEPENDENT,1,56328,35048,35048,25/02/57,1957,IND,SIRUR VEERABHADRAPPA,14500.0,INC,ALWANDI SHANKARGOUDA,20548.0,,,,,,
AE,Mysore,2,75,PATIL MALLIKARJUN,M,INC,10222.0,True,KOPPAL ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,39242,21044,21044,25/02/57,1957,IND,HUCHAPPAYYANMATHAD PATTADAYYA,7161.0,INC,PATIL MALLIKARJUN,10222.0,,,,,,
AE,Mysore,2,75,HUCHAPPAYYANMATHAD PATTADAYYA,M,IND,7161.0,False,KOPPAL ,2,INDEPENDENTS,INDEPENDENT,1,39242,21044,21044,25/02/57,1957,IND,HUCHAPPAYYANMATHAD PATTADAYYA,7161.0,INC,PATIL MALLIKARJUN,10222.0,,,,,,
AE,Mysore,2,75,VIRUPAXAPPA,M,IND,2783.0,False,KOPPAL ,3,INDEPENDENTS,INDEPENDENT,1,39242,21044,21044,25/02/57,1957,IND,HUCHAPPAYYANMATHAD PATTADAYYA,7161.0,INC,PATIL MALLIKARJUN,10222.0,,,,,,
AE,Mysore,2,75,KABBINAD GAVIAPPA,M,PSP,878.0,False,KOPPAL ,4,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,39242,21044,21044,25/02/57,1957,IND,HUCHAPPAYYANMATHAD PATTADAYYA,7161.0,INC,PATIL MALLIKARJUN,10222.0,,,,,,
AE,Mysore,2,76,DESAI BHIMSAIN RAO,M,INC,12862.0,True,GANGAVATTI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,48964,21336,21336,25/02/57,1957,IND,ACHAPPA ISHWARAPPA,5243.0,INC,DESAI BHIMSAIN RAO,12862.0,,,,,,
AE,Mysore,2,76,ACHAPPA ISHWARAPPA,M,IND,5243.0,False,GANGAVATTI ,2,INDEPENDENTS,INDEPENDENT,1,48964,21336,21336,25/02/57,1957,IND,ACHAPPA ISHWARAPPA,5243.0,INC,DESAI BHIMSAIN RAO,12862.0,,,,,,
AE,Mysore,2,76,AMAREGOUDA RAMAREDDY,M,IND,1986.0,False,GANGAVATTI ,3,INDEPENDENTS,INDEPENDENT,1,48964,21336,21336,25/02/57,1957,IND,ACHAPPA ISHWARAPPA,5243.0,INC,DESAI BHIMSAIN RAO,12862.0,,,,,,
AE,Mysore,2,76,MAHADEVAPPA NARAYANAPPA,M,IND,1245.0,False,GANGAVATTI ,4,INDEPENDENTS,INDEPENDENT,1,48964,21336,21336,25/02/57,1957,IND,ACHAPPA ISHWARAPPA,5243.0,INC,DESAI BHIMSAIN RAO,12862.0,,,,,,
AE,Mysore,2,77,M. P. MARISWAMIAH,M,INC,20673.0,True,HADAGALLI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,57581,40344,40344,25/02/57,1957,PSP,ANGADI CHENNABASAPPA,19671.0,INC,M. P. MARISWAMIAH,20673.0,,,,,,
AE,Mysore,2,77,ANGADI CHENNABASAPPA,M,PSP,19671.0,False,HADAGALLI ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,57581,40344,40344,25/02/57,1957,PSP,ANGADI CHENNABASAPPA,19671.0,INC,M. P. MARISWAMIAH,20673.0,,,,,,
AE,Mysore,2,78,R. N. NAGAN GOUDA,M,INC,15656.0,True,HOSPET ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,42199,29161,29161,25/02/57,1957,IND,MURARAI VENKATASWAMY,13505.0,INC,R. N. NAGAN GOUDA,15656.0,,,,,,
AE,Mysore,2,78,MURARAI VENKATASWAMY,M,IND,13505.0,False,HOSPET ,2,INDEPENDENTS,INDEPENDENT,1,42199,29161,29161,25/02/57,1957,IND,MURARAI VENKATASWAMY,13505.0,INC,R. N. NAGAN GOUDA,15656.0,,,,,,
AE,Mysore,2,79,B. E. RAMIAH,M,INC,18361.0,True,SIRUGUPPA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,54500,30627,30627,25/02/57,1957,PSP,C. M. REVANASIDDIAH,10416.0,INC,B. E. RAMIAH,18361.0,,,,,,
AE,Mysore,2,79,C. M. REVANASIDDIAH,M,PSP,10416.0,False,SIRUGUPPA ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,54500,30627,30627,25/02/57,1957,PSP,C. M. REVANASIDDIAH,10416.0,INC,B. E. RAMIAH,18361.0,,,,,,
AE,Mysore,2,79,S. MAHARUDRA GOUDA,M,BJS,1850.0,False,SIRUGUPPA ,3,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,54500,30627,30627,25/02/57,1957,PSP,C. M. REVANASIDDIAH,10416.0,INC,B. E. RAMIAH,18361.0,,,,,,
AE,Mysore,2,80,ALLAM SUMANGALAMMA,F,INC,18332.0,True,KURUGODU ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,45112,31278,31278,25/02/57,1957,IND,KAVITHALADA DODDABASAPPA,12946.0,INC,ALLAM SUMANGALAMMA,18332.0,,,,,,
AE,Mysore,2,80,KAVITHALADA DODDABASAPPA,M,IND,12946.0,False,KURUGODU ,2,INDEPENDENTS,INDEPENDENT,1,45112,31278,31278,25/02/57,1957,IND,KAVITHALADA DODDABASAPPA,12946.0,INC,ALLAM SUMANGALAMMA,18332.0,,,,,,
AE,Mysore,2,81,MUNDLUR GANGAPPA,M,IND,18551.0,True,BELLARY ,1,INDEPENDENTS,INDEPENDENT,1,56776,34537,34537,25/02/57,1957,INC,ABDUR RAZACK SAB,14984.0,IND,MUNDLUR GANGAPPA,18551.0,,,,,,
AE,Mysore,2,81,ABDUR RAZACK SAB,M,INC,14984.0,False,BELLARY ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,56776,34537,34537,25/02/57,1957,INC,ABDUR RAZACK SAB,14984.0,IND,MUNDLUR GANGAPPA,18551.0,,,,,,
AE,Mysore,2,81,A. C. J. DASEN SOLOMON,M,IND,1002.0,False,BELLARY ,3,INDEPENDENTS,INDEPENDENT,1,56776,34537,34537,25/02/57,1957,INC,ABDUR RAZACK SAB,14984.0,IND,MUNDLUR GANGAPPA,18551.0,,,,,,
AE,Mysore,2,82,H. RAYANA GOUDA,M,INC,13955.0,True,SANDUR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,54292,27592,27592,25/02/57,1957,IND,K. R. SHADAKSHARI GOUD,10101.0,INC,H. RAYANA GOUDA,13955.0,,,,,,
AE,Mysore,2,82,K. R. SHADAKSHARI GOUD,M,IND,10101.0,False,SANDUR ,2,INDEPENDENTS,INDEPENDENT,1,54292,27592,27592,25/02/57,1957,IND,K. R. SHADAKSHARI GOUD,10101.0,INC,H. RAYANA GOUDA,13955.0,,,,,,
AE,Mysore,2,82,K. HUSAIN PEERA SAB,M,IND,3536.0,False,SANDUR ,3,INDEPENDENTS,INDEPENDENT,1,54292,27592,27592,25/02/57,1957,IND,K. R. SHADAKSHARI GOUD,10101.0,INC,H. RAYANA GOUDA,13955.0,,,,,,
AE,Mysore,2,83,M. M. J. SADYOJATHAPAIAH,M,PSP,38550.0,True,HARPANAHALLI (SC) ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,106777,141560,141560,25/02/57,1957,,,,PSP,M. M. J. SADYOJATHAPAIAH,38550.0,PSP,M. DANAPPA (SC),36162.0,,,
AE,Mysore,2,83,M. DANAPPA (SC),M,PSP,36162.0,True,HARPANAHALLI (SC) ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,106777,141560,141560,25/02/57,1957,,,,PSP,M. M. J. SADYOJATHAPAIAH,38550.0,PSP,M. DANAPPA (SC),36162.0,,,
AE,Mysore,2,83,IJARI SIRASAPPA,M,INC,33988.0,False,HARPANAHALLI (SC) ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,106777,141560,141560,25/02/57,1957,,,,PSP,M. M. J. SADYOJATHAPAIAH,38550.0,PSP,M. DANAPPA (SC),36162.0,,,
AE,Mysore,2,83,M. MUNIYA NAIK (SC),M,INC,32860.0,False,HARPANAHALLI (SC) ,4,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,106777,141560,141560,25/02/57,1957,,,,PSP,M. M. J. SADYOJATHAPAIAH,38550.0,PSP,M. DANAPPA (SC),36162.0,,,
AE,Mysore,2,84,S. NIJALINGAPPA,M,INC,19167.0,True,MOLAKALMURU ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,50565,32925,32925,25/02/57,1957,PSP,G. V. ANJANAPPA,13758.0,INC,S. NIJALINGAPPA,19167.0,,,,,,
AE,Mysore,2,84,G. V. ANJANAPPA,M,PSP,13758.0,False,MOLAKALMURU ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,50565,32925,32925,25/02/57,1957,PSP,G. V. ANJANAPPA,13758.0,INC,S. NIJALINGAPPA,19167.0,,,,,,
AE,Mysore,2,85,A. BHEEMAPPA NAIK,M,INC,35883.0,True,CHALLAKERE (SC) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,113172,129488,129488,25/02/57,1957,,,,INC,A. BHEEMAPPA NAIK,35883.0,INC,T. HANUMAIAH (SC),33283.0,,,
AE,Mysore,2,85,T. HANUMAIAH (SC),M,INC,33283.0,True,CHALLAKERE (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,113172,129488,129488,25/02/57,1957,,,,INC,A. BHEEMAPPA NAIK,35883.0,INC,T. HANUMAIAH (SC),33283.0,,,
AE,Mysore,2,85,MULKA GOVINDA REDDY,M,IND,31170.0,False,CHALLAKERE (SC) ,3,INDEPENDENTS,INDEPENDENT,2,113172,129488,129488,25/02/57,1957,,,,INC,A. BHEEMAPPA NAIK,35883.0,INC,T. HANUMAIAH (SC),33283.0,,,
AE,Mysore,2,85,VADDARA YANGATAPPA (SC),M,IND,29152.0,False,CHALLAKERE (SC) ,4,INDEPENDENTS,INDEPENDENT,2,113172,129488,129488,25/02/57,1957,,,,INC,A. BHEEMAPPA NAIK,35883.0,INC,T. HANUMAIAH (SC),33283.0,,,
AE,Mysore,2,86,K. T. JAMBANNA,M,PSP,19568.0,True,DAVANGERE ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,53922,33307,33307,25/02/57,1957,INC,GANJI VEERAPPA,13157.0,PSP,K. T. JAMBANNA,19568.0,,,,,,
AE,Mysore,2,86,GANJI VEERAPPA,M,INC,13157.0,False,DAVANGERE ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,53922,33307,33307,25/02/57,1957,INC,GANJI VEERAPPA,13157.0,PSP,K. T. JAMBANNA,19568.0,,,,,,
AE,Mysore,2,86,GADAGINAMATADA ANNADANAISH,M,IND,582.0,False,DAVANGERE ,3,INDEPENDENTS,INDEPENDENT,1,53922,33307,33307,25/02/57,1957,INC,GANJI VEERAPPA,13157.0,PSP,K. T. JAMBANNA,19568.0,,,,,,
AE,Mysore,2,87,M. RAMAPPA,M,PSP,22212.0,True,HARIHAR ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,52905,41859,41859,25/02/57,1957,INC,H. SIDDAVEERAPPA,19647.0,PSP,M. RAMAPPA,22212.0,,,,,,
AE,Mysore,2,87,H. SIDDAVEERAPPA,M,INC,19647.0,False,HARIHAR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,52905,41859,41859,25/02/57,1957,INC,H. SIDDAVEERAPPA,19647.0,PSP,M. RAMAPPA,22212.0,,,,,,
AE,Mysore,2,88,G. SIVAPPA,M,INC,30638.0,True,CHITALDRUG (SC) ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,102300,94195,94195,25/02/57,1957,,,,INC,G. SIVAPPA,30638.0,INC,G. DUGGAPPA (SC),24640.0,,,
AE,Mysore,2,88,G. DUGGAPPA (SC),M,INC,24640.0,True,CHITALDRUG (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,102300,94195,94195,25/02/57,1957,,,,INC,G. SIVAPPA,30638.0,INC,G. DUGGAPPA (SC),24640.0,,,
AE,Mysore,2,88,"C., MALESHIDDAPPA",M,IND,21394.0,False,CHITALDRUG (SC) ,3,INDEPENDENTS,INDEPENDENT,2,102300,94195,94195,25/02/57,1957,,,,INC,G. SIVAPPA,30638.0,INC,G. DUGGAPPA (SC),24640.0,,,
AE,Mysore,2,88,D. N. MALLAPPA (SC),M,IND,10768.0,False,CHITALDRUG (SC) ,4,INDEPENDENTS,INDEPENDENT,2,102300,94195,94195,25/02/57,1957,,,,INC,G. SIVAPPA,30638.0,INC,G. DUGGAPPA (SC),24640.0,,,
AE,Mysore,2,88,B. V. SIVALINGAPPA,M,IND,6755.0,False,CHITALDRUG (SC) ,5,INDEPENDENTS,INDEPENDENT,2,102300,94195,94195,25/02/57,1957,,,,INC,G. SIVAPPA,30638.0,INC,G. DUGGAPPA (SC),24640.0,,,
AE,Mysore,2,89,K. KENCHAPPA,M,PSP,21249.0,True,HIRIYUR ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,60421,42247,42247,25/02/57,1957,INC,V. MASIYAPPA,20998.0,PSP,K. KENCHAPPA,21249.0,,,,,,
AE,Mysore,2,89,V. MASIYAPPA,M,INC,20998.0,False,HIRIYUR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,60421,42247,42247,25/02/57,1957,INC,V. MASIYAPPA,20998.0,PSP,K. KENCHAPPA,21249.0,,,,,,
AE,Mysore,2,90,B. S. SHANKARAPPA,M,IND,12727.0,True,HOSDURGA ,1,INDEPENDENTS,INDEPENDENT,1,46411,26539,26539,25/02/57,1957,INC,GANGAMMA,8175.0,IND,B. S. SHANKARAPPA,12727.0,,,,,,
AE,Mysore,2,90,GANGAMMA,F,INC,8175.0,False,HOSDURGA ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,46411,26539,26539,25/02/57,1957,INC,GANGAMMA,8175.0,IND,B. S. SHANKARAPPA,12727.0,,,,,,
AE,Mysore,2,90,A. V. BHADRAN,M,PSP,3360.0,False,HOSDURGA ,3,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,46411,26539,26539,25/02/57,1957,INC,GANGAMMA,8175.0,IND,B. S. SHANKARAPPA,12727.0,,,,,,
AE,Mysore,2,90,G. RAMDAS,M,IND,2277.0,False,HOSDURGA ,4,INDEPENDENTS,INDEPENDENT,1,46411,26539,26539,25/02/57,1957,INC,GANGAMMA,8175.0,IND,B. S. SHANKARAPPA,12727.0,,,,,,
AE,Mysore,2,91,KUNDUR RUDRAPPA,M,INC,0.0,True,CHENNAGIRI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,49062,0,0,25/02/57,1957,,,,INC,KUNDUR RUDRAPPA,0.0,,,,,,
AE,Mysore,2,92,D. T. SEETARAMA  RAO,M,INC,15002.0,True,BHADRAVATI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,53817,29523,29523,25/02/57,1957,PSP,M. P. ESWARAPPA,9056.0,INC,D. T. SEETARAMA  RAO,15002.0,,,,,,
AE,Mysore,2,92,M. P. ESWARAPPA,M,PSP,9056.0,False,BHADRAVATI ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,53817,29523,29523,25/02/57,1957,PSP,M. P. ESWARAPPA,9056.0,INC,D. T. SEETARAMA  RAO,15002.0,,,,,,
AE,Mysore,2,92,N. BASAVAPPA,M,IND,4553.0,False,BHADRAVATI ,3,INDEPENDENTS,INDEPENDENT,1,53817,29523,29523,25/02/57,1957,PSP,M. P. ESWARAPPA,9056.0,INC,D. T. SEETARAMA  RAO,15002.0,,,,,,
AE,Mysore,2,92,K. N. DESAI,M,BJS,912.0,False,BHADRAVATI ,4,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,53817,29523,29523,25/02/57,1957,PSP,M. P. ESWARAPPA,9056.0,INC,D. T. SEETARAMA  RAO,15002.0,,,,,,
AE,Mysore,2,93,RATHNAMMA,F,INC,13223.0,True,SHIMOGA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,50755,24667,24667,25/02/57,1957,BJS,C. L. RAMANNA,5849.0,INC,RATHNAMMA,13223.0,,,,,,
AE,Mysore,2,93,C. L. RAMANNA,M,BJS,5849.0,False,SHIMOGA ,2,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,50755,24667,24667,25/02/57,1957,BJS,C. L. RAMANNA,5849.0,INC,RATHNAMMA,13223.0,,,,,,
AE,Mysore,2,93,Y. R. PARAMESHWARAPPA,M,IND,5595.0,False,SHIMOGA ,3,INDEPENDENTS,INDEPENDENT,1,50755,24667,24667,25/02/57,1957,BJS,C. L. RAMANNA,5849.0,INC,RATHNAMMA,13223.0,,,,,,
AE,Mysore,2,94,H. S. RUDRAPPA,M,INC,38042.0,True,HONNALI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,A. S. DUDHYA NAIK (SC),M,INC,32014.0,True,HONNALI ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,D. PARAEMESHWARAPPA,M,PSP,16704.0,False,HONNALI ,3,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,H. HALA NAIK (SC),M,PSP,11763.0,False,HONNALI ,4,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,HANUMAPPA (SC),M,IND,5111.0,False,HONNALI ,5,INDEPENDENTS,INDEPENDENT,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,CHAKADI RAMAPPA (SC),M,IND,4250.0,False,HONNALI ,6,INDEPENDENTS,INDEPENDENT,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,R. YELLAPPA (SC),M,IND,3603.0,False,HONNALI ,7,INDEPENDENTS,INDEPENDENT,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,94,MALLARAPPA,M,IND,3409.0,False,HONNALI ,8,INDEPENDENTS,INDEPENDENT,2,101101,114896,114896,25/02/57,1957,,,,INC,H. S. RUDRAPPA,38042.0,INC,A. S. DUDHYA NAIK (SC),32014.0,,,
AE,Mysore,2,95,D. MOOKAPPA,M,INC,16473.0,True,SAGAR ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,55909,30242,30242,25/02/57,1957,IND,MARIYAPPA,10911.0,INC,D. MOOKAPPA,16473.0,,,,,,
AE,Mysore,2,95,MARIYAPPA,M,IND,10911.0,False,SAGAR ,2,INDEPENDENTS,INDEPENDENT,1,55909,30242,30242,25/02/57,1957,IND,MARIYAPPA,10911.0,INC,D. MOOKAPPA,16473.0,,,,,,
AE,Mysore,2,95,D. P. WODAYAR,M,PSP,2858.0,False,SAGAR ,3,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,55909,30242,30242,25/02/57,1957,IND,MARIYAPPA,10911.0,INC,D. MOOKAPPA,16473.0,,,,,,
AE,Mysore,2,96,A. R. BADRI NARAYAN,M,INC,23131.0,True,THIRTHAHALLI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,51034,37688,37688,25/02/57,1957,IND,J. S. GOPALA GOUDA,14557.0,INC,A. R. BADRI NARAYAN,23131.0,,,,,,
AE,Mysore,2,96,J. S. GOPALA GOUDA,M,IND,14557.0,False,THIRTHAHALLI ,2,INDEPENDENTS,INDEPENDENT,1,51034,37688,37688,25/02/57,1957,IND,J. S. GOPALA GOUDA,14557.0,INC,A. R. BADRI NARAYAN,23131.0,,,,,,
AE,Mysore,2,97,KADIDAL MANJAPPA,M,INC,0.0,True,SRINGERI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,45179,0,0,25/02/57,1957,,,,INC,KADIDAL MANJAPPA,0.0,,,,,,
AE,Mysore,2,98,T. R. PARAMESHWARAIAH,M,INC,18328.0,True,TARIKERE ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,56701,33264,33264,25/02/57,1957,IND,C. M. CHANDRASHEKARAPPA,14936.0,INC,T. R. PARAMESHWARAIAH,18328.0,,,,,,
AE,Mysore,2,98,C. M. CHANDRASHEKARAPPA,M,IND,14936.0,False,TARIKERE ,2,INDEPENDENTS,INDEPENDENT,1,56701,33264,33264,25/02/57,1957,IND,C. M. CHANDRASHEKARAPPA,14936.0,INC,T. R. PARAMESHWARAIAH,18328.0,,,,,,
AE,Mysore,2,99,A. M. BASAVA GOWDA,M,IND,18851.0,True,CHIKAMAGALUR (SC) ,1,INDEPENDENTS,INDEPENDENT,2,87154,75163,75163,25/02/57,1957,,,,IND,A. M. BASAVA GOWDA,18851.0,INC,L. H. THIMMA BOVI (SC),17495.0,,,
AE,Mysore,2,99,L. H. THIMMA BOVI (SC),M,INC,17495.0,True,CHIKAMAGALUR (SC) ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,87154,75163,75163,25/02/57,1957,,,,IND,A. M. BASAVA GOWDA,18851.0,INC,L. H. THIMMA BOVI (SC),17495.0,,,
AE,Mysore,2,99,M. HUCHE GOWDA,M,INC,17041.0,False,CHIKAMAGALUR (SC) ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,87154,75163,75163,25/02/57,1957,,,,IND,A. M. BASAVA GOWDA,18851.0,INC,L. H. THIMMA BOVI (SC),17495.0,,,
AE,Mysore,2,99,G. PUTTASWAMY (SC),M,IND,7236.0,False,CHIKAMAGALUR (SC) ,4,INDEPENDENTS,INDEPENDENT,2,87154,75163,75163,25/02/57,1957,,,,IND,A. M. BASAVA GOWDA,18851.0,INC,L. H. THIMMA BOVI (SC),17495.0,,,
AE,Mysore,2,99,B. M. LAXMANA GOWDA,M,PSP,6250.0,False,CHIKAMAGALUR (SC) ,5,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,87154,75163,75163,25/02/57,1957,,,,IND,A. M. BASAVA GOWDA,18851.0,INC,L. H. THIMMA BOVI (SC),17495.0,,,
AE,Mysore,2,99,D. NINGAIAH (SC),M,PSP,5051.0,False,CHIKAMAGALUR (SC) ,6,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,87154,75163,75163,25/02/57,1957,,,,IND,A. M. BASAVA GOWDA,18851.0,INC,L. H. THIMMA BOVI (SC),17495.0,,,
